,UserID,MovieID,Rating,Timestamp,username
33313,586,756,1,884067105,586
33314,269,318,4,891447791,269
33315,48,191,5,879434954,48
33316,480,265,3,891208390,480
33317,416,628,4,876697283,416
33318,60,73,4,883326995,60
33319,348,926,3,886523683,348
33320,488,299,3,891293051,488
33321,593,633,5,875671081,593
33322,486,305,3,879874218,486
33323,271,529,4,885848475,271
33324,13,233,4,882397650,13
33325,269,679,1,891449962,269
33326,453,401,3,888206038,453
33327,488,87,5,891294297,488
33328,194,159,3,879552401,194
33329,124,168,5,890287645,124
33330,364,319,3,875931309,364
33331,533,96,4,879438767,533
33332,158,221,2,880132421,158
33333,500,42,5,883874139,500
33334,434,148,3,886724797,434
33335,458,408,5,886396637,458
33336,109,156,5,880573084,109
33337,76,547,2,882607017,76
33338,7,595,2,891353801,7
33339,457,476,2,882392810,457
33340,561,1,2,885807713,561
33341,156,83,3,888185677,156
33342,474,258,4,887914688,474
33343,94,209,5,886008301,94
33344,440,243,1,891577504,440
33345,308,171,4,887738346,308
33346,158,111,4,880134261,158
33347,217,50,1,889069684,217
33348,98,25,5,880499111,98
33349,326,565,3,879877470,326
33350,94,200,4,891721414,94
33351,363,979,1,891497748,363
33352,76,1048,2,882607017,76
33353,87,50,5,879876194,87
33354,455,313,4,884649784,455
33355,354,1137,4,891219376,354
33356,592,969,4,882956718,592
33357,456,91,2,881373948,456
33358,586,559,5,884060807,586
33359,472,196,4,875982005,472
33360,95,198,5,880570823,95
33361,540,742,4,882157584,540
33362,449,1367,4,879958976,449
33363,524,31,4,884636205,524
33364,276,721,3,874791871,276
33365,85,1121,3,879454820,85
33366,406,813,4,879539824,406
33367,537,472,2,886030415,537
33368,239,589,3,889180978,239
33369,82,3,2,878768765,82
33370,408,302,5,889679683,408
33371,511,880,5,890004778,511
33372,52,19,5,882922407,52
33373,465,180,3,883530015,465
33374,391,191,3,877399336,391
33375,363,250,1,891499468,363
33376,194,134,2,879521719,194
33377,416,307,1,889907392,416
33378,270,559,5,876956442,270
33379,170,988,3,884706063,170
33380,451,687,2,879012510,451
33381,364,948,4,875931561,364
33382,282,343,4,881702939,282
33383,343,241,3,876407291,343
33384,391,11,3,877398951,391
33385,542,246,3,886532359,542
33386,396,282,4,884646052,396
33387,339,204,3,891033542,339
33388,405,509,1,885546112,405
33389,268,260,3,876513643,268
33390,583,83,4,879384338,583
33391,243,468,3,879988298,243
33392,429,154,3,882384683,429
33393,206,1395,1,888180081,206
33394,569,126,5,879793909,569
33395,328,161,4,885047670,328
33396,21,244,4,874951349,21
33397,174,278,5,886433833,174
33398,60,30,5,883325944,60
33399,568,269,4,877906547,568
33400,521,271,3,884475524,521
33401,234,417,3,892336119,234
33402,450,790,2,882374332,450
33403,548,1073,4,891044411,548
33404,106,25,4,881451016,106
33405,91,429,4,891439324,91
33406,517,369,5,892660727,517
33407,263,480,3,891298453,263
33408,537,467,3,886031634,537
33409,214,135,3,891544175,214
33410,393,905,3,887742851,393
33411,473,327,3,878156857,473
33412,523,166,4,883701018,523
33413,303,673,4,879468250,303
33414,457,934,3,882396092,457
33415,479,692,3,879461700,479
33416,279,158,3,875313351,279
33417,497,455,4,878759777,497
33418,318,191,5,884496069,318
33419,522,173,4,876961020,522
33420,26,748,1,891348192,26
33421,387,197,2,886483824,387
33422,541,274,4,883866093,541
33423,569,924,3,879793784,569
33424,94,506,5,891721642,94
33425,313,538,2,891014313,313
33426,262,420,3,879793854,262
33427,472,417,4,875982337,472
33428,506,530,5,874874110,506
33429,311,449,3,884365823,311
33430,450,371,3,887661961,450
33431,459,866,5,879563312,459
33432,183,375,2,891467545,183
33433,540,150,3,882157036,540
33434,301,3,2,882075082,301
33435,59,211,5,888206048,59
33436,576,181,4,887081041,576
33437,373,225,4,877106676,373
33438,118,564,1,875385335,118
33439,218,47,4,877488492,218
33440,524,607,3,884637314,524
33441,43,9,4,875975656,43
33442,124,174,3,890287317,124
33443,184,175,3,889908985,184
33444,435,229,2,884133544,435
33445,378,702,4,880056453,378
33446,537,922,3,886030442,537
33447,167,521,5,892738307,167
33448,59,226,4,888206362,59
33449,487,768,3,884025080,487
33450,524,290,2,884323525,524
33451,160,293,5,876767572,160
33452,119,879,5,875720232,119
33453,243,318,4,879988071,243
33454,308,202,4,887737084,308
33455,596,678,3,883538965,596
33456,457,373,2,882551189,457
33457,11,728,3,891905366,11
33458,119,459,4,887038711,119
33459,294,682,3,889241486,294
33460,472,123,4,875979317,472
33461,437,287,2,881000931,437
33462,405,22,5,885545167,405
33463,457,38,3,882549651,457
33464,435,797,3,884133872,435
33465,570,303,5,881262256,570
33466,401,493,4,891033370,401
33467,200,501,4,884129504,200
33468,460,7,3,882912205,460
33469,83,196,5,880307996,83
33470,525,412,2,881086757,525
33471,59,747,4,888205410,59
33472,592,20,4,882608315,592
33473,328,272,5,888641556,328
33474,545,144,3,879899125,545
33475,445,23,3,890987465,445
33476,599,682,4,880951079,599
33477,474,92,4,887927509,474
33478,234,477,1,892335108,234
33479,80,260,1,883605215,80
33480,115,174,5,881171137,115
33481,236,174,3,890116539,236
33482,468,181,3,875280041,468
33483,156,772,3,888185947,156
33484,385,122,3,883791694,385
33485,458,1070,4,886395963,458
33486,568,194,3,877907671,568
33487,233,143,4,877663383,233
33488,541,810,3,883871719,541
33489,587,879,1,892871536,587
33490,115,673,3,881171558,115
33491,593,392,3,886193788,593
33492,474,966,4,887925837,474
33493,466,324,1,890283690,466
33494,363,805,4,891497205,363
33495,524,724,3,884636444,524
33496,336,186,4,877757730,336
33497,262,72,3,879962366,262
33498,105,327,4,889214406,105
33499,478,518,4,889395638,478
33500,432,181,5,889416118,432
33501,448,304,3,891888137,448
33502,541,255,3,884046321,541
33503,119,301,4,886176779,119
33504,92,222,4,886440557,92
33505,213,187,5,878956022,213
33506,358,666,3,891269992,358
33507,201,334,4,884110927,201
33508,417,58,3,879647140,417
33509,437,497,5,880140192,437
33510,497,412,1,878759926,497
33511,56,408,4,892683248,56
33512,451,688,1,879012811,451
33513,244,716,3,880607641,244
33514,445,221,1,891200203,445
33515,495,504,4,888632546,495
33516,401,147,2,891032662,401
33517,472,4,3,875980418,472
33518,95,141,4,888954631,95
33519,550,300,4,883425652,550
33520,429,85,4,882387234,429
33521,357,274,4,878951784,357
33522,465,194,4,883531072,465
33523,234,188,2,892079288,234
33524,365,222,4,891303950,365
33525,535,168,5,879618385,535
33526,18,805,4,880131358,18
33527,13,661,5,881515411,13
33528,234,692,3,892335990,234
33529,525,332,4,881085178,525
33530,302,988,2,879436875,302
33531,181,19,1,878962392,181
33532,536,570,3,882361162,536
33533,276,356,3,874791101,276
33534,507,271,5,889964312,507
33535,249,148,3,879640361,249
33536,196,116,3,881251753,196
33537,472,80,3,875981230,472
33538,214,92,4,892668249,214
33539,114,646,4,881260473,114
33540,197,679,1,891409935,197
33541,577,684,4,880474394,577
33542,378,450,3,880334476,378
33543,452,485,2,875276589,452
33544,130,11,5,875216545,130
33545,503,134,5,880383588,503
33546,434,9,1,886724563,434
33547,291,38,3,874834914,291
33548,450,357,5,882373531,450
33549,548,657,5,891044411,548
33550,81,42,4,876534704,81
33551,576,70,5,886986361,576
33552,318,284,3,884470775,318
33553,19,211,4,885412840,19
33554,432,508,5,889415853,432
33555,303,979,4,879484213,303
33556,437,301,3,881002067,437
33557,423,689,4,891395020,423
33558,381,1532,2,892696831,381
33559,546,458,1,885140689,546
33560,291,22,5,874835062,291
33561,279,204,3,878082751,279
33562,537,90,1,886032029,537
33563,474,98,5,887924027,474
33564,471,102,5,889828081,471
33565,174,139,3,886515591,174
33566,553,496,3,879948460,553
33567,43,1056,3,883955498,43
33568,293,283,2,888904884,293
33569,18,709,5,880131028,18
33570,361,213,5,879440605,361
33571,181,129,2,878962279,181
33572,525,1011,3,881086274,525
33573,37,118,2,880915633,37
33574,463,813,4,877385125,463
33575,551,203,5,892782975,551
33576,433,95,3,880585802,433
33577,545,254,4,879898995,545
33578,136,237,4,882693597,136
33579,453,393,3,888207162,453
33580,479,216,3,879461399,479
33581,295,431,5,879518233,295
33582,495,650,5,888634956,495
33583,138,662,4,879024128,138
33584,193,742,4,889126673,193
33585,159,126,5,880557038,159
33586,308,566,4,887739014,308
33587,243,461,3,879988132,243
33588,201,644,3,884113924,201
33589,148,496,3,877015066,148
33590,533,708,2,879439167,533
33591,593,79,4,875671674,593
33592,350,210,4,882345918,350
33593,107,323,1,891264566,107
33594,177,64,4,880130736,177
33595,308,162,4,887739095,308
33596,437,1039,2,880140101,437
33597,303,709,5,879468021,303
33598,361,204,4,879440516,361
33599,94,549,5,891721528,94
33600,97,191,5,884239472,97
33601,305,181,4,886321799,305
33602,246,288,5,884922235,246
33603,589,313,5,883352434,589
33604,435,1228,2,884133972,435
33605,521,73,3,885253827,521
33606,195,93,3,891762536,195
33607,488,100,2,891293910,488
33608,301,1016,4,882074684,301
33609,373,393,4,877104284,373
33610,145,692,2,885557505,145
33611,497,384,2,879362985,497
33612,370,210,3,879434745,370
33613,329,194,3,891656429,329
33614,551,746,5,892777013,551
33615,489,539,4,891448834,489
33616,535,480,4,879618207,535
33617,503,430,5,880383653,503
33618,405,1404,1,885547360,405
33619,401,14,3,891032271,401
33620,270,1009,5,876954522,270
33621,495,389,5,888637643,495
33622,326,837,4,879875507,326
33623,535,521,5,879618809,535
33624,558,124,4,879435855,558
33625,535,629,4,879618776,535
33626,182,479,5,876436556,182
33627,548,235,3,891415746,548
33628,545,265,4,883115423,545
33629,523,575,4,883702800,523
33630,594,237,3,874784095,594
33631,348,756,4,886523735,348
33632,184,739,3,889910257,184
33633,474,641,4,887926436,474
33634,328,708,2,885048101,328
33635,207,127,5,875506634,207
33636,449,459,4,879958803,449
33637,326,228,4,879876861,326
33638,505,88,4,889334334,505
33639,256,203,4,882164867,256
33640,394,419,5,880887250,394
33641,561,62,3,885810144,561
33642,222,1336,2,877563998,222
33643,541,239,4,883865211,541
33644,435,451,4,884133487,435
33645,406,1118,3,880132091,406
33646,59,436,5,888206094,59
33647,347,544,4,881652862,347
33648,417,1157,4,880952616,417
33649,541,419,5,883874682,541
33650,566,71,2,881650958,566
33651,514,336,1,885180842,514
33652,568,923,3,877906995,568
33653,58,1012,4,884304627,58
33654,401,655,3,891033417,401
33655,498,144,1,881958471,498
33656,254,1033,3,886475034,254
33657,92,171,4,875652981,92
33658,257,475,5,879029716,257
33659,299,228,3,878191823,299
33660,538,692,3,877107765,538
33661,10,511,4,877888877,10
33662,52,1011,4,882922588,52
33663,577,95,5,880474747,577
33664,597,328,4,875339132,597
33665,293,70,3,888907101,293
33666,474,848,4,887926998,474
33667,453,591,3,877552969,453
33668,458,596,4,886395350,458
33669,533,380,4,879438510,533
33670,373,734,3,877111313,373
33671,543,810,3,877547004,543
33672,278,752,5,891295164,278
33673,577,188,3,880474715,577
33674,54,288,4,880928957,54
33675,344,298,4,889814571,344
33676,417,746,5,879648048,417
33677,472,951,1,875983426,472
33678,56,820,3,892683303,56
33679,95,208,4,879198353,95
33680,531,457,1,887049341,531
33681,283,208,5,879298239,283
33682,6,174,4,883600985,6
33683,130,118,4,874953895,130
33684,578,294,3,888957453,578
33685,425,1434,4,890346317,425
33686,271,276,3,885847800,271
33687,59,529,4,888205145,59
33688,85,79,3,879453845,85
33689,488,521,3,891294942,488
33690,551,340,4,892775584,551
33691,497,25,4,879309780,497
33692,379,124,5,883156810,379
33693,533,496,5,879439061,533
33694,586,203,3,884059027,586
33695,506,581,2,874874850,506
33696,393,255,4,887744328,393
33697,420,116,4,891357162,420
33698,543,385,3,877545717,543
33699,554,98,5,876550491,554
33700,180,367,1,877127486,180
33701,536,679,4,882360495,536
33702,545,219,2,880348933,545
33703,83,274,4,880306810,83
33704,589,268,1,883352463,589
33705,152,549,4,882476261,152
33706,72,174,5,880037702,72
33707,390,1,5,879694066,390
33708,504,183,3,887832531,504
33709,534,240,5,877807873,534
33710,498,1131,3,881955866,498
33711,173,306,5,877556626,173
33712,222,102,2,878183043,222
33713,504,54,4,887909936,504
33714,96,182,4,884402791,96
33715,95,121,4,879194114,95
33716,368,774,4,889783562,368
33717,378,319,3,884530934,378
33718,48,98,5,879434954,48
33719,293,196,4,888906012,293
33720,467,455,3,879532744,467
33721,91,50,5,891439386,91
33722,393,1210,3,889731593,393
33723,601,324,4,876346383,601
33724,213,985,3,878955164,213
33725,162,208,3,877636746,162
33726,363,710,5,891495596,363
33727,504,68,5,887912665,504
33728,63,546,2,875747789,63
33729,548,477,1,891415786,548
33730,5,172,5,875636130,5
33731,535,423,5,879618613,535
33732,602,678,4,888638193,602
33733,391,963,5,877399746,391
33734,499,202,4,885598961,499
33735,497,808,2,879310941,497
33736,528,479,4,886101505,528
33737,158,694,5,880133209,158
33738,405,5,4,885545070,405
33739,472,746,5,875983023,472
33740,532,679,5,888629565,532
33741,311,754,3,884363758,311
33742,298,530,5,884182600,298
33743,575,506,2,878148087,575
33744,237,197,4,879376515,237
33745,237,489,4,879376381,237
33746,472,370,4,875979317,472
33747,504,585,2,887909864,504
33748,347,471,4,881652518,347
33749,394,597,2,881058201,394
33750,537,1008,2,886030078,537
33751,480,8,5,891208576,480
33752,380,7,3,885478334,380
33753,314,562,4,877890960,314
33754,548,760,3,891416049,548
33755,552,829,3,879222738,552
33756,378,727,4,880055454,378
33757,488,176,4,891293734,488
33758,38,590,1,892434373,38
33759,184,523,4,889909618,184
33760,416,433,4,886316226,416
33761,483,365,2,878953277,483
33762,70,231,3,884064862,70
33763,429,150,5,882385569,429
33764,232,186,4,888549790,232
33765,500,39,4,883875092,500
33766,175,12,4,877108146,175
33767,167,8,5,892738237,167
33768,543,216,4,874864666,543
33769,181,18,1,878962623,181
33770,201,47,4,884140610,201
33771,268,180,3,875309719,268
33772,521,826,2,884476920,521
33773,600,92,3,888451665,600
33774,590,221,4,879439645,590
33775,181,224,1,878962623,181
33776,169,243,3,891268851,169
33777,162,1,4,877635819,162
33778,18,236,3,880131077,18
33779,256,405,4,882151088,256
33780,592,433,5,882956761,592
33781,189,124,5,893264048,189
33782,261,243,5,890454351,261
33783,353,340,4,891401942,353
33784,470,288,4,879178216,470
33785,561,239,3,885809336,561
33786,538,69,5,877107340,538
33787,303,106,2,879543796,303
33788,327,232,4,887819538,327
33789,342,818,4,875318488,342
33790,405,1484,1,885547690,405
33791,224,423,4,888103581,224
33792,457,673,4,882397829,457
33793,389,79,4,879991461,389
33794,383,480,5,891193242,383
33795,452,874,2,887718965,452
33796,293,199,5,888905582,293
33797,577,15,3,880470350,577
33798,288,289,3,886372937,288
33799,385,1143,4,880828451,385
33800,416,980,4,886314987,416
33801,566,89,4,881650423,566
33802,22,229,2,878887925,22
33803,223,864,3,891550094,223
33804,432,1049,2,889415983,432
33805,524,213,4,884635136,524
33806,184,393,4,889909788,184
33807,450,1172,5,882373231,450
33808,76,1006,3,875027907,76
33809,294,546,4,877819761,294
33810,8,241,4,879362423,8
33811,452,243,5,886148336,452
33812,92,405,2,875644795,92
33813,409,427,5,881107251,409
33814,605,127,5,879366240,605
33815,566,242,5,881649273,566
33816,603,21,3,891956715,603
33817,76,60,4,875028007,76
33818,59,79,5,888204260,59
33819,514,659,3,875463245,514
33820,537,102,1,886032123,537
33821,125,176,5,879454448,125
33822,95,274,4,879193881,95
33823,15,879,3,879455311,15
33824,263,732,5,891299265,263
33825,92,284,2,876175733,92
33826,221,29,3,875245739,221
33827,152,117,4,880148782,152
33828,253,96,5,891628651,253
33829,264,1070,4,886123415,264
33830,214,174,4,892668249,214
33831,579,179,3,880952038,579
33832,548,619,3,891415786,548
33833,47,327,4,879440360,47
33834,523,211,4,883702292,523
33835,518,1028,3,876824266,518
33836,429,248,5,882386870,429
33837,92,577,3,875907649,92
33838,164,291,5,889401963,164
33839,370,174,3,879434587,370
33840,592,323,1,882607690,592
33841,400,286,4,885676230,400
33842,389,179,4,879991461,389
33843,495,201,2,888633594,495
33844,181,111,3,878962774,181
33845,92,80,2,875907504,92
33846,109,332,3,880562908,109
33847,537,205,5,886031297,537
33848,603,230,4,891955922,603
33849,468,603,5,875296309,468
33850,533,87,4,879191184,533
33851,577,186,4,880472153,577
33852,576,381,3,886986445,576
33853,525,1012,3,881086078,525
33854,286,339,5,884583549,286
33855,40,270,3,889041477,40
33856,89,66,3,879459980,89
33857,62,1018,3,879375606,62
33858,533,1028,2,879192769,533
33859,580,7,3,884124844,580
33860,197,354,2,891409199,197
33861,592,336,1,882607476,592
33862,476,211,5,883365019,476
33863,293,48,5,888905819,293
33864,561,513,3,885807345,561
33865,130,1244,4,876251192,130
33866,385,511,4,879441881,385
33867,545,520,4,884133794,545
33868,318,864,2,884495032,318
33869,510,358,1,887667780,510
33870,348,368,3,886523876,348
33871,468,19,4,875280126,468
33872,291,82,4,874835116,291
33873,62,97,2,879373795,62
33874,119,23,3,874782100,119
33875,332,1,4,887938245,332
33876,399,53,4,882345271,399
33877,387,532,3,886480970,387
33878,406,125,3,879539987,406
33879,561,64,3,885809605,561
33880,299,1507,3,877881170,299
33881,443,644,3,883505465,443
33882,163,301,3,891219977,163
33883,334,235,3,891545293,334
33884,453,3,4,877552717,453
33885,442,56,5,883388237,442
33886,174,843,2,886515551,174
33887,537,461,3,886031105,537
33888,221,230,3,875246506,221
33889,200,890,4,884127082,200
33890,265,293,4,875320661,265
33891,500,125,3,883865632,500
33892,279,41,2,875313646,279
33893,378,476,3,880044642,378
33894,314,721,5,877891465,314
33895,568,59,1,877906995,568
33896,416,678,2,876696788,416
33897,276,189,4,874977555,276
33898,449,179,4,880410674,449
33899,485,288,3,891041171,485
33900,57,710,3,883698324,57
33901,530,70,4,886198864,530
33902,416,1014,3,876697847,416
33903,561,616,3,885808929,561
33904,371,523,4,880435210,371
33905,81,405,3,876533764,81
33906,87,427,4,879877824,87
33907,190,272,5,891033606,190
33908,538,216,4,877364204,538
33909,1,197,5,875072956,1
33910,433,435,4,880585700,433
33911,151,147,2,879524947,151
33912,334,498,4,891545898,334
33913,297,919,1,874954260,297
33914,450,1401,4,882372103,450
33915,37,231,2,880916046,37
33916,437,116,3,880139997,437
33917,323,11,5,878739953,323
33918,496,480,3,876065289,496
33919,378,629,5,880056318,378
33920,5,414,3,875636691,5
33921,474,418,3,887928562,474
33922,94,1222,3,891723848,94
33923,528,393,2,886101695,528
33924,484,15,5,881449527,484
33925,90,462,5,891383752,90
33926,236,423,5,890116304,236
33927,425,576,3,878738813,425
33928,432,322,3,889416657,432
33929,268,1314,2,875744289,268
33930,342,535,3,874984727,342
33931,595,1264,2,887588203,595
33932,308,732,4,887738847,308
33933,222,375,1,878182880,222
33934,416,1540,4,893142245,416
33935,213,393,3,878955973,213
33936,588,207,2,890025076,588
33937,556,325,2,882135684,556
33938,363,32,2,891496667,363
33939,436,21,3,887772028,436
33940,561,1119,3,885810144,561
33941,29,879,3,882821161,29
33942,518,123,2,876823143,518
33943,322,48,4,887313946,322
33944,215,127,4,891435183,215
33945,286,40,4,877534824,286
33946,29,661,5,882821942,29
33947,59,477,3,888203415,59
33948,207,38,3,875509507,207
33949,301,121,4,882075148,301
33950,539,185,4,879788101,539
33951,303,1426,2,879484804,303
33952,449,15,4,879958866,449
33953,161,133,2,891171023,161
33954,244,1168,4,880608788,244
33955,552,118,3,879222520,552
33956,405,1031,1,885549045,405
33957,398,519,4,875723337,398
33958,210,956,3,887736900,210
33959,561,1024,3,885806883,561
33960,409,1593,4,881108971,409
33961,193,739,4,889126427,193
33962,489,1243,4,891445231,489
33963,198,356,3,884208455,198
33964,535,59,3,879618338,535
33965,95,78,3,888956901,95
33966,416,1160,4,876697760,416
33967,6,505,4,883602422,6
33968,334,485,3,891548224,334
33969,586,281,3,884062405,586
33970,92,474,4,875653519,92
33971,551,62,5,892784524,551
33972,320,458,4,884748868,320
33973,451,1394,1,879012858,451
33974,136,116,5,882693723,136
33975,468,692,4,875292027,468
33976,479,226,3,879461280,479
33977,287,313,4,888177170,287
33978,533,196,4,888844941,533
33979,346,578,2,874950463,346
33980,429,732,4,882385882,429
33981,3,342,4,889237174,3
33982,181,831,1,878963241,181
33983,429,62,3,882387350,429
33984,263,515,5,891298592,263
33985,82,432,4,878769373,82
33986,6,507,4,883601310,6
33987,393,553,3,887747108,393
33988,381,934,2,892697495,381
33989,487,183,5,883446637,487
33990,446,292,5,879786838,446
33991,499,318,5,885599286,499
33992,500,304,2,883864749,500
33993,568,954,2,877907671,568
33994,496,229,2,876070655,496
33995,548,222,5,891044596,548
33996,552,760,3,879222306,552
33997,447,1028,3,878855139,447
33998,190,273,4,891033676,190
33999,279,12,2,875306515,279
34000,83,1016,4,883868345,83
34001,49,419,4,888067691,49
34002,392,491,5,891039049,392
34003,239,504,4,889179544,239
34004,417,50,3,879646123,417
34005,119,825,3,874780860,119
34006,152,402,5,882829501,152
34007,392,1258,1,891038247,392
34008,116,288,3,886309812,116
34009,533,221,3,888844601,533
34010,528,657,5,886101505,528
34011,569,50,5,879793717,569
34012,524,898,4,884701702,524
34013,456,696,3,881372078,456
34014,222,580,3,878715168,222
34015,234,642,3,892334766,234
34016,498,50,4,881954821,498
34017,516,181,4,891290566,516
34018,82,326,2,879788343,82
34019,561,163,3,885808963,561
34020,561,154,4,885807612,561
34021,275,431,3,880314969,275
34022,592,324,4,882607387,592
34023,221,544,4,875244512,221
34024,95,640,3,880571746,95
34025,2,293,4,888550939,2
34026,1,173,5,878541803,1
34027,94,399,4,891722802,94
34028,503,416,2,880472250,503
34029,181,270,4,878961270,181
34030,311,1119,4,884366703,311
34031,506,772,1,874873247,506
34032,441,117,4,891035489,441
34033,505,7,3,889334129,505
34034,606,123,3,878143605,606
34035,321,382,3,879440245,321
34036,592,202,5,882956803,592
34037,320,546,4,884748818,320
34038,437,732,4,880143167,437
34039,472,790,3,875981968,472
34040,562,114,1,879195156,562
34041,501,237,4,883348011,501
34042,597,824,3,875342875,597
34043,207,609,4,877879173,207
34044,330,216,5,876546470,330
34045,82,430,5,878769703,82
34046,49,262,5,888065620,49
34047,385,657,4,879442109,385
34048,405,94,5,885547408,405
34049,497,1419,2,879362638,497
34050,316,707,4,880853485,316
34051,214,608,4,891544114,214
34052,474,380,4,887927588,474
34053,207,239,3,876079016,207
34054,200,527,4,884129656,200
34055,321,132,5,879440342,321
34056,535,209,5,879617819,535
34057,195,1415,1,874825827,195
34058,351,323,5,883356710,351
34059,417,758,2,879649247,417
34060,561,671,3,885808673,561
34061,263,132,5,891298392,263
34062,267,62,3,878973597,267
34063,600,229,3,888451840,600
34064,543,86,4,876896210,543
34065,600,1110,3,888452564,600
34066,488,511,4,891294209,488
34067,523,707,5,883701093,523
34068,411,38,4,891035405,411
34069,201,923,3,884113592,201
34070,456,508,4,881371427,456
34071,339,527,4,891032793,339
34072,551,1267,4,892783906,551
34073,457,174,5,882397267,457
34074,414,346,5,884999037,414
34075,290,97,3,880475016,290
34076,533,202,4,879191938,533
34077,399,155,2,882348773,399
34078,406,573,3,880132319,406
34079,524,76,4,884636182,524
34080,399,395,3,882350733,399
34081,62,959,4,879375269,62
34082,13,433,4,881515239,13
34083,108,294,4,879879662,108
34084,303,715,4,879484441,303
34085,274,125,4,878945711,274
34086,421,674,5,892241687,421
34087,505,176,4,889333340,505
34088,517,269,3,892659922,517
34089,128,471,4,879967804,128
34090,452,660,4,875560068,452
34091,42,501,5,881108345,42
34092,524,642,4,884636182,524
34093,63,591,3,875747581,63
34094,537,770,3,886031913,537
34095,413,508,4,879969484,413
34096,509,879,1,883590913,509
34097,223,333,4,891548675,223
34098,454,968,2,888267198,454
34099,559,204,3,891035708,559
34100,600,127,5,888451492,600
34101,222,95,4,878182453,222
34102,490,237,1,875427993,490
34103,437,11,1,880139951,437
34104,500,1008,4,883865786,500
34105,381,529,5,892696060,381
34106,562,191,5,879196176,562
34107,13,7,2,882396790,13
34108,291,568,4,874835141,291
34109,222,365,4,878184765,222
34110,47,269,4,879438984,47
34111,122,11,1,879270424,122
34112,467,93,4,879532595,467
34113,47,258,4,879438984,47
34114,357,472,3,878952166,357
34115,524,178,3,884634968,524
34116,566,154,3,881651151,566
34117,151,847,5,879528459,151
34118,85,458,3,879452867,85
34119,309,304,3,877370319,309
34120,422,201,4,879744014,422
34121,493,172,5,884131597,493
34122,65,735,4,879216769,65
34123,7,215,4,891351624,7
34124,403,284,1,879790389,403
34125,577,393,4,880475363,577
34126,487,99,4,883530434,487
34127,523,652,2,883703495,523
34128,514,750,4,885180627,514
34129,107,286,2,891264266,107
34130,579,1074,3,880952579,579
34131,416,275,5,893212484,416
34132,561,458,4,885809197,561
34133,299,302,4,889501087,299
34134,194,659,4,879520743,194
34135,89,100,5,879441271,89
34136,575,181,2,878148295,575
34137,439,237,5,882893220,439
34138,429,225,2,882387599,429
34139,533,222,5,884007368,533
34140,573,427,4,885844091,573
34141,299,298,4,877878227,299
34142,474,923,4,887926632,474
34143,458,127,5,886396390,458
34144,269,200,4,891449984,269
34145,577,38,2,880475453,577
34146,256,808,4,882164559,256
34147,591,1099,5,891031203,591
34148,497,395,4,879363284,497
34149,7,572,3,891354331,7
34150,592,1623,4,882955794,592
34151,505,199,4,889333442,505
34152,251,405,3,886272547,251
34153,521,33,4,885254133,521
34154,485,313,4,891040423,485
34155,554,69,5,876232682,554
34156,405,1576,1,885549464,405
34157,318,892,3,884470391,318
34158,181,547,1,878962720,181
34159,331,238,4,877196383,331
34160,243,86,5,879989217,243
34161,435,697,4,884133372,435
34162,13,792,5,882139686,13
34163,537,11,3,886030937,537
34164,559,514,4,891035633,559
34165,1,75,4,878543238,1
34166,583,663,4,879384338,583
34167,568,185,4,877907834,568
34168,393,739,3,887746671,393
34169,544,332,3,884795437,544
34170,293,50,5,888905519,293
34171,495,550,3,888635235,495
34172,538,117,3,877107492,538
34173,405,1437,1,885547557,405
34174,63,282,1,875747657,63
34175,524,646,5,884637347,524
34176,141,293,2,884584735,141
34177,454,836,2,888266785,454
34178,407,525,4,875046427,407
34179,505,614,3,889334162,505
34180,543,190,5,875665787,543
34181,592,1315,2,882609056,592
34182,125,340,1,892835659,125
34183,514,367,5,875318164,514
34184,498,340,2,881954618,498
34185,537,95,1,886030891,537
34186,342,193,5,875320199,342
34187,503,1194,5,879438072,503
34188,392,288,4,891037531,392
34189,551,343,4,892775869,551
34190,487,779,2,884050879,487
34191,276,44,3,874795637,276
34192,57,826,2,883697990,57
34193,305,199,4,886323779,305
34194,389,763,1,879916203,389
34195,401,356,4,891033122,401
34196,449,244,4,879959152,449
34197,537,648,4,886031505,537
34198,389,40,3,880088825,389
34199,535,1396,4,879618058,535
34200,514,392,4,875463351,514
34201,264,1009,4,886124417,264
34202,16,427,5,877722001,16
34203,330,177,4,876546267,330
34204,354,956,4,891218271,354
34205,532,403,4,892865321,532
34206,264,656,4,886122099,264
34207,276,627,3,874792907,276
34208,68,25,4,876974176,68
34209,18,66,3,880131728,18
34210,582,250,3,882961000,582
34211,198,117,1,884205114,198
34212,309,1296,2,877370319,309
34213,250,325,4,883262927,250
34214,184,51,4,889909069,184
34215,158,744,4,880132462,158
34216,374,118,5,880393864,374
34217,216,408,3,880232547,216
34218,592,742,4,882608357,592
34219,518,236,3,876823597,518
34220,286,1288,4,876522114,286
34221,159,1049,4,880485972,159
34222,308,92,4,887737293,308
34223,536,199,3,882359499,536
34224,12,216,5,879960826,12
34225,174,662,5,886513752,174
34226,247,222,3,893081411,247
34227,493,191,4,884132225,493
34228,592,988,1,882607745,592
34229,518,222,5,876823597,518
34230,575,507,2,878148137,575
34231,351,301,3,879481424,351
34232,222,576,3,881060305,222
34233,198,143,3,884208951,198
34234,116,302,3,876451911,116
34235,151,492,3,879524738,151
34236,586,219,3,884060705,586
34237,495,465,5,888635180,495
34238,435,23,4,884132942,435
34239,523,514,4,883702172,523
